Data Source,Worldwide Governance Indicators,

Last Updated Date,2026-03-11,

Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,
Comoros,COM,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.878604292869568,,-0.881385922431946,,-1.16842758655548,,-0.744692981243134,-0.751481771469116,-1.01692187786102,-1.0441906452179,-0.9770747423172,-1.0396374464035,-1.06991398334503,-1.15797221660614,-1.07623052597046,-1.04647481441498,-1.07892954349518,-0.955367743968964,-0.898686826229095,-0.852907538414001,-0.73607389999999995,-0.82442799999999994,-0.91414329999999999,-0.98152399999999995,-1.0663536,-1.1021441999999999,-1.1797092999999998,-1.1342719999999999,-1.1308597,,
Cabo Verde,CPV,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04418814182281,,0.672074854373932,,0.638421952724457,,0.267433613538742,0.256376087665558,0.341849148273468,0.374146014451981,0.640256404876709,0.610765516757965,0.571345150470734,0.532929718494415,0.463277846574783,0.506770431995392,0.514070093631744,0.551066100597382,0.661852240562439,0.567587554454803,0.68529209999999996,0.70151399999999997,0.74007440000000002,0.76832939999999994,0.66879009999999994,0.4863826,0.47748629999999997,0.42248399999999997,0.42420099999999999,,
Costa Rica,CRI,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.618176877498627,,0.633012652397156,,0.537079811096191,,0.554997205734253,0.526866555213928,0.50290322303772,0.497263669967651,0.38971409201622,0.354344755411148,0.453689336776733,0.578809499740601,0.535760879516602,0.443259000778198,0.528911471366882,0.563855290412903,0.583374798297882,0.492798924446106,0.51435009999999992,0.54110999999999998,0.51859100000000002,0.58086369999999998,0.63169849999999994,0.61045389999999999,0.66755889999999996,0.64312629999999993,0.61674119999999999,,
Caribbean small states,CSS,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.13681089878082,,-1.04586327075958,,-1.04984867572784,,-1.17397427558899,-1.22319900989532,-1.10711979866028,-1.08653473854065,-0.763818800449371,-0.690431654453278,-0.827655673027039,-0.712426066398621,-0.722509026527405,-0.693881630897522,-0.708632588386536,-0.6989426612854,-0.654899537563324,-0.718148410320282,-0.84694910000000001,-0.87402289999999994,-0.83294319999999999,-0.75806819999999997,-0.57496919999999996,-0.64866579999999996,-0.49779259999999997,-0.56599060000000001,-0.6235716,,
Curacao,CUW,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45976829528809,,1.46096003055573,,1.4913969039917,,1.46941840648651,1.22844505310059,1.14331793785095,0.847438395023346,1.06922149658203,1.09091985225677,1.11797952651978,0.890962958335876,0.894479393959045,0.876532793045044,0.890999794006348,0.895762860774994,0.586524128913879,0.78342866897583,0.78344639999999999,0.78275589999999995,0.78343669999999999,0.78334959999999998,0.78410150000000001,0.85425339999999994,0.8305979,0.83019789999999993,0.83013339999999991,,
Cyprus,CYP,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85732102394104,,0.945576548576355,,1.01605880260468,,0.989593505859375,0.938781797885895,0.90867418050766,0.877258121967316,1.09397459030151,1.10558974742889,1.20663857460022,1.20613396167755,1.2096072435379,1.06531310081482,1.09355938434601,1.02995848655701,1.07471680641174,1.01026701927185,0.83457099999999995,0.92526189999999997,0.85214439999999991,0.85805369999999992,0.74726680000000001,0.77122789999999997,0.76422659999999998,0.75911580000000001,0.6891912,,
Czechia,CZE,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915322721004486,,0.86627471446991,,0.607116281986237,,0.859825134277344,0.873709797859192,0.758330762386322,0.857741057872772,0.862385094165802,0.878743946552277,0.900237202644348,0.95621782541275,0.930919170379639,1.0174971818924,1.02260160446167,1.02387058734894,1.13887214660645,1.10708737373352,1.0846321999999999,1.13083,1.0403100999999999,1.1163939999999999,1.1245931999999998,1.1669833000000001,1.1392732999999999,1.1605869,1.1881306999999999,,
Germany,DEU,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60952925682068,,1.62198948860168,,1.60941886901855,,1.63438987731934,1.6375846862793,1.62020444869995,1.65219819545746,1.77008616924286,1.75559067726135,1.73402619361877,1.64867222309113,1.63750469684601,1.61821925640106,1.66923201084137,1.64198386669159,1.85020470619202,1.75914001464844,1.6848367,1.7028848999999999,1.715527,1.7076621999999999,1.6271230999999999,1.6349495999999999,1.5810518,1.5855644999999998,1.6257843999999999,,
Djibouti,DJI,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.971613764762878,,-0.909501016139984,,-0.882966220378876,,-0.93951004743576,-0.879082381725311,-0.772796213626862,-0.95474761724472,-0.886092662811279,-0.771052896976471,-0.656676888465881,-0.697536051273346,-0.75210177898407,-0.821726500988007,-0.803623497486115,-0.774617910385132,-0.875949561595917,-0.944797039031982,-1.0026644,-1.0102168999999999,-0.98659249999999998,-1.0072722999999999,-1.0447412,-1.0311037999999999,-1.0215603,-1.0395037999999999,-1.0103986999999999,,
Dominica,DMA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.842415690422058,,0.843007862567902,,0.803646385669708,,0.809390962123871,0.804431557655334,0.720028400421143,0.677165985107422,0.740866184234619,0.701219737529755,0.693388700485229,0.741603672504425,0.717768132686615,0.687728583812714,0.699136793613434,0.720875084400177,0.549958646297455,0.702053427696228,0.73054249999999998,0.6990632,0.61389510000000003,0.60257719999999992,0.59845859999999995,0.5368851,0.56413079999999993,0.53955429999999993,0.39746209999999998,,
Denmark,DNK,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82080864906311,,1.83726668357849,,1.80873346328735,,1.88234078884125,1.92051100730896,1.93052399158478,1.93610906600952,1.98349893093109,1.99517047405243,1.95405626296997,1.91712713241577,1.89844179153442,1.91979134082794,1.87506687641144,1.90228533744812,2.10073828697205,2.01513481140137,1.9474065999999999,1.9374556999999999,1.9248352,2.0201937000000001,1.9748464999999999,2.0133920999999999,2.0023268000000001,2.0143499,2.0043148999999998,,
Dominican Republic,DOM,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.522590637207031,,-0.576960265636444,,-0.676537394523621,,-0.705224692821503,-0.640382707118988,-0.680870890617371,-0.685749292373657,-0.584695756435394,-0.625862598419189,-0.682735621929169,-0.809174060821533,-0.855494201183319,-0.808169066905975,-0.716865837574005,-0.534985601902008,-0.383904725313187,-0.529519259929657,-0.53260989999999997,-0.55954680000000001,-0.54832639999999999,-0.48010779999999997,-0.38132969999999999,-0.32434360000000001,-0.27741959999999999,-0.24115989999999998,-0.1822626,,
Algeria,DZA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.21819484233856,,-1.19836211204529,,-1.24584436416626,,-0.636733174324036,-0.605380773544312,-0.616287350654602,-0.773644506931305,-0.775204539299011,-0.791886448860168,-0.767772257328033,-0.82556688785553,-0.816793382167816,-0.845334827899933,-0.812617719173431,-0.69340193271637,-0.804650962352753,-0.941968441009521,-0.86059409999999992,-0.86762209999999995,-0.85358289999999992,-0.84573029999999993,-0.77469440000000001,-0.75533189999999995,-0.79838500000000001,-0.73295440000000001,-0.69677719999999999,,
East Asia & Pacific (excluding high income),EAP,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44970777630806,,-0.539550304412842,,-0.666360259056091,,-0.756515443325043,-0.780572593212128,-0.764899849891663,-0.821377992630005,-1.03100264072418,-1.03286147117615,-1.10530638694763,-1.20504021644592,-1.14322912693024,-1.14428532123566,-1.06392514705658,-0.870363593101501,-0.970792293548584,-0.956418454647064,-0.96598639999999991,-0.88239979999999996,-0.76710049999999996,-0.64856340000000001,-0.56763589999999997,-0.43147089999999999,-0.57949019999999996,-0.85864979999999991,-0.96503689999999998,,
"Egypt, Arab Rep.",EGY,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00126244104467332,,-0.126968279480934,,-0.0515826977789402,,-0.0114680724218488,-0.00235446891747415,0.0133178951218724,-0.00122323480900377,-0.278967440128326,-0.246213480830193,-0.129783600568771,-0.0833449959754944,-0.174863860011101,-0.483893096446991,-0.536399841308594,-0.73585569858551,-0.698402404785156,-0.601831138134003,-0.84456359999999997,-0.77461419999999992,-0.73975609999999992,-0.74938799999999994,-0.78988059999999993,-0.81852510000000001,-0.77281309999999992,-0.77768749999999998,-0.75153989999999993,,
Euro area,EMU,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.655131697654724,,-0.63481616973877,,-0.795131266117096,,-0.73466682434082,-0.817993104457855,-0.933583378791809,-0.975512564182281,-1.18005156517029,-1.27526688575745,-1.30845546722412,-1.31468594074249,-1.35303711891174,-1.36176204681396,-1.42542839050293,-1.43113386631012,-1.5670371055603,-1.52541446685791,-1.6534477999999999,-1.633707,-1.6817800999999999,-1.6886873,-1.6238592999999999,-1.6516587,-1.7694664,-1.7971465999999998,-1.8026291999999999,,
Spain,ESP,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43508553504944,,1.30619204044342,,1.4075014591217,,1.22893154621124,1.24776077270508,1.12897205352783,1.11754953861237,1.11987686157227,1.1538097858429,1.18374812602997,1.15600228309631,1.15678811073303,1.16937839984894,1.03779828548431,1.02537167072296,0.966455936431885,0.886066854000092,1.0063989,1.0251391999999999,0.99200499999999991,1.0955949,0.98015359999999996,0.92076649999999993,0.96063569999999998,0.93046059999999997,0.93177359999999998,,
Estonia,EST,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574426710605621,,0.592054188251495,,0.594717025756836,,0.791837811470032,0.770817875862122,0.883017778396606,0.903708636760712,1.12973201274872,1.12227547168732,1.15543973445892,1.12465858459473,1.15312993526459,1.17581498622894,1.15094149112701,1.19137024879456,1.36985957622528,1.30050790309906,1.3740734999999999,1.4064494999999999,1.3621543999999999,1.5061563,1.4988678,1.4888413,1.5220956999999999,1.4821249999999999,1.4864477999999999,,
Ethiopia,ETH,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.965788543224335,,-0.908676981925964,,-0.983719408512115,,-0.959304392337799,-0.834280729293823,-0.893445909023285,-0.938896775245667,-0.667515754699707,-0.659463107585907,-0.706700682640076,-0.832281887531281,-0.807519137859344,-0.741804361343384,-0.67731785774231,-0.649658679962158,-0.468583732843399,-0.5272017121315,-0.79856499999999997,-0.78250279999999994,-0.79387989999999997,-0.77677879999999999,-0.81394679999999997,-0.9484534,-0.91819249999999997,-1.0393139999999998,-1.0489241999999999,,
European Union,EUU,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90792155265808,,1.95207500457764,,1.95340764522552,,1.90388894081116,1.95863425731659,1.93988859653473,1.95094156265259,1.95951342582703,1.89684998989105,1.91038119792938,1.9625688791275,1.96125268936157,1.93953800201416,1.94403350353241,1.95568263530731,2.1247615814209,2.05303645133972,2.0616810999999999,2.0894521999999998,2.0510069999999998,2.1086885,2.1089530000000001,2.0708538000000001,1.9939362999999999,2.0200538999999997,2.0212705,,
Fiji,FJI,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323474794626236,,0.343518048524857,,-0.276727378368378,,0.00690796505659819,0.00997454486787319,0.0683883503079414,0.103356398642063,0.0516839437186718,-0.621160268783569,-0.574613034725189,-0.865079581737518,-0.744324743747711,-0.711457431316376,-0.671125769615173,-0.725811660289764,-0.513779759407043,-0.362949073314667,-0.35324119999999998,-0.2958768,-0.20486959999999999,6.3003999999999991E-2,0.1646154,0.16361609999999999,0.23709939999999999,0.32562649999999999,0.30577860000000001,,
France,FRA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48368334770203,,1.36451578140259,,1.43230748176575,,1.21287262439728,1.33328890800476,1.42519283294678,1.40783047676086,1.46217286586761,1.45637440681458,1.49627375602722,1.44575703144073,1.49973154067993,1.42973482608795,1.43693244457245,1.40236282348633,1.45350301265717,1.36679553985596,1.2562888999999999,1.2449135999999998,1.2254620000000001,1.1849148999999999,1.1272001,1.0805521,1.0195192,0.99461769999999994,0.97865999999999997,,
Faroe Islands,FRO,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809140563011169,,0.876508176326752,,0.839712262153625,,0.83394581079483,0.833284139633179,1.01255440711975,1.13356924057007,1.18363726139069,1.15891671180725,0.506980240345001,0.328725516796112,0.142505496740341,-0.04986921697855,0.0326781161129475,0.120454177260399,-0.244081646203995,-0.283126622438431,0.15212000000000001,0.15153719999999998,3.0907399999999998E-2,0.22179979999999999,0.66992249999999998,0.88444289999999992,0.97747109999999993,0.97701450000000001,0.97694079999999994,,
Gabon,GAB,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.653052270412445,,-0.370705366134644,,-0.182711690664291,,-0.249034658074379,-0.40603095293045,-0.483542829751968,-0.39670604467392,-0.754506230354309,-0.706393182277679,-0.624440610408783,-0.503719747066498,-0.461410343647003,-0.403134196996689,-0.414806485176086,-0.522603034973145,-0.473323464393616,-0.564373016357422,-0.55156209999999994,-0.63881699999999997,-0.77308169999999998,-0.86584189999999994,-0.9315253,-0.91654150000000001,-1.0937102999999999,-1.0781642999999999,-1.155705,,
United Kingdom,GBR,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62873435020447,,1.73309910297394,,1.66714358329773,,1.65189230442047,1.6673995256424,1.60760021209717,1.55816102027893,1.77239453792572,1.72019219398499,1.69664943218231,1.73159778118134,1.77469253540039,1.65874373912811,1.72941386699677,1.68938088417053,1.87468194961548,1.77068817615509,1.6131953999999999,1.6084240999999999,1.4854974999999999,1.4384751999999998,1.3554926999999999,1.3061844,1.2994580999999998,1.2703546999999999,1.269914,,
Georgia,GEO,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2563259601593,,-1.21814870834351,,-0.938497543334961,,-1.0840562582016,-0.912254095077515,-0.749769985675812,-0.695962607860565,-0.461667329072952,-0.344459146261215,-0.262944459915161,-0.199315324425697,-0.205984979867935,-0.119617037475109,-0.00621734838932753,0.00490995636209846,0.224748969078064,0.22280541062355,0.37119369999999996,0.22316229999999998,0.26638869999999998,0.21443709999999999,0.25679579999999996,0.22513469999999999,0.18181999999999998,0.1642921,0.14896669999999998,,
Ghana,GHA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233578249812126,,-0.439805567264557,,0.0787327066063881,,0.0232138149440289,0.00786068569868803,-0.126287415623665,-0.134525462985039,0.0564966350793839,0.0392334312200546,-0.0623820126056671,-0.0423569194972515,-0.0332933515310287,-0.00314407632686198,0.0166694633662701,0.154123291373253,0.0634023994207382,0.123091638088226,0.20400959999999999,0.2800282,0.19993249999999999,0.1177125,0.1110047,4.15219E-2,2.1348000000000001E-3,-2.9916000000000001E-3,5.3969499999999997E-2,,
Gibraltar,GIB,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.44708013534546,,-1.39176893234253,,-1.38917946815491,,-1.0802047252655,-1.15406620502472,-1.30232226848602,-1.42345333099365,-1.42099547386169,-1.45206928253174,-1.54027628898621,-1.55229949951172,-1.48563277721405,-1.44817268848419,-1.39905977249146,-1.38354921340942,-1.36796677112579,-1.18813967704773,-1.1407362999999999,-1.1416472,-1.104063,-1.0832138999999998,-1.0962208,-1.0030330000000001,-1.0553881999999999,-1.1068781999999999,-1.1479306,,
"Gambia, The",GMB,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0169812999665737,,-0.00262043625116348,,-0.145569503307343,,-0.180294081568718,0.163011163473129,-0.389444947242737,-0.456847786903381,-0.371125340461731,-0.330507665872574,-0.425357460975647,-0.519139885902405,-0.570687115192413,-0.558868944644928,-0.599867880344391,-0.649502038955688,-0.696650505065918,-0.745471298694611,-0.9649880999999999,-0.56158439999999998,-0.45901429999999999,-0.44305669999999997,-0.33682999999999996,-0.3721489,-0.36397469999999998,-0.34045799999999998,-0.39419339999999997,,
Guinea-Bissau,GNB,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.67290616035461,,-1.88013207912445,,-1.31946122646332,,-1.10760140419006,-1.22637474536896,-1.19844830036163,-1.25956666469574,-1.25610196590424,-1.32537257671356,-1.40603303909302,-1.34702742099762,-1.33695018291473,-1.32349252700806,-1.54239308834076,-1.6119669675827,-1.33877146244049,-1.31254017353058,-1.3675385,-1.3274637,-1.1339258999999999,-1.1439271,-1.1334891,-1.2016468,-1.25159,-1.2070688999999999,-1.2348280999999999,,
Equatorial Guinea,GNQ,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.28321778774261,,-1.35281467437744,,-1.33589220046997,,-1.24433362483978,-1.22688519954681,-1.19656825065613,-1.23887705802917,-1.09356272220612,-0.986280679702759,-0.871392250061035,-0.988199770450592,-1.01070928573608,-1.00837445259094,-1.04977643489838,-1.16851544380188,-1.31710946559906,-1.33420670032501,-1.5650885999999999,-1.5657288,-1.6273257999999999,-1.58846,-1.5279372999999998,-1.5288189999999999,-1.4839685,-1.4807409999999999,-1.5403575999999999,,
Greece,GRC,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05352365970612,,0.775670349597931,,0.861044526100159,,0.723845243453979,0.789709985256195,0.89913421869278,0.784953773021698,0.863401472568512,0.859287738800049,0.853603005409241,0.646844327449799,0.583895683288574,0.533327162265778,0.388231575489044,0.467316538095474,0.373986780643463,0.252492129802704,0.26462019999999997,0.2778969,0.27976109999999998,0.38383020000000001,0.47299289999999999,0.44393749999999998,0.48927369999999998,0.39637879999999998,0.2983017,,
Grenada,GRD,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425557196140289,,0.421897411346436,,0.341131985187531,,0.359068334102631,0.337395370006561,0.280416071414948,0.378238171339035,0.259322911500931,0.191248714923859,0.127722352743149,0.157519295811653,0.118389397859573,0.172344386577606,0.186642453074455,0.199559435248375,-0.137623712420464,0.174890741705894,0.80059939999999996,0.55909619999999993,0.42166090000000001,0.39053469999999996,0.42766089999999995,0.40445349999999997,0.47114129999999999,0.55003819999999992,0.54088219999999998,,
Greenland,GRL,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71611428260803,1.72867774963379,1.73314356803894,1.71242761611938,1.68925178050995,1.7345507144928,1.67168784141541,1.6281234,1.6272153999999999,1.6281106999999999,1.6279960999999998,1.6289848999999998,1.6254815,1.5750875,1.5745780999999999,1.5744958,,
Guatemala,GTM,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.12648820877075,,-1.04127037525177,,-0.885791599750519,,-0.990891993045807,-1.1009407043457,-1.06209850311279,-1.04830694198608,-1.09776103496552,-1.12104868888855,-1.12228560447693,-1.01313829421997,-0.944123864173889,-1.03141474723816,-1.08391964435577,-1.09425866603851,-0.956323862075806,-0.95410692691803,-0.96408669999999996,-0.9510672,-0.98085279999999997,-1.0056597,-0.96592359999999999,-0.97556769999999993,-1.0371303999999999,-1.0108162000000001,-0.96227399999999996,,
Guam,GUM,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991457164287567,1.10941541194916,1.06922149658203,1.09091985225677,1.11797952651978,1.1250547170639,1.11120820045471,1.09095239639282,1.09636723995209,1.10143828392029,1.40731287002563,1.28552782535553,1.0999968,1.3245468,1.4141977999999999,1.4239572999999999,1.1574434999999998,1.1509220999999998,1.1703242,1.0348111,1.0346735,,
Guyana,GUY,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.203850328922272,,-0.367153853178024,,-0.423614680767059,,-0.517882883548737,-0.575900852680206,-0.619943141937256,-0.663847804069519,-0.564467251300812,-0.4570552110672,-0.580651640892029,-0.555844962596893,-0.477120876312256,-0.510029077529907,-0.518265724182129,-0.524507462978363,-0.614713907241821,-0.541080117225647,-0.49323349999999999,-0.41477579999999997,-0.4102576,-0.44026729999999997,-0.3872775,-0.37892399999999998,-0.3602997,-0.37193499999999996,-0.33422209999999997,,
High income,HIC,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.750565767288208,,0.984140694141388,,0.796505093574524,,1.26554250717163,1.53687572479248,1.56783330440521,1.60160768032074,1.53962767124176,1.51000499725342,1.47821688652039,1.48886930942535,1.53603065013885,1.54570031166077,1.57356703281403,1.56558108329773,1.85631024837494,1.79026436805725,1.5982656,1.4957061999999999,1.4802864999999998,1.3356623999999999,1.1753871999999999,1.0319967999999999,0.88417729999999994,0.8759039999999999,0.92098039999999992,,
Honduras,HND,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9293492436409,,-0.885578393936157,,-0.998041212558746,,-0.879591941833496,-0.936451733112335,-0.850290715694427,-0.771100759506226,-0.98868316411972,-0.928942918777466,-0.971363067626953,-0.895501971244812,-0.875314056873322,-0.905360877513885,-1.1464250087738,-1.17302989959717,-0.943307340145111,-0.942611634731293,-1.1783644,-1.0906728999999999,-1.0936432999999999,-1.0765301,-1.1109937999999999,-1.1417518,-1.0917527999999999,-1.156469,-1.1768035999999999,,
Heavily indebted poor countries (HIPC),HPC,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.63423216342926,,-0.406373351812363,,-0.0298685356974602,,-0.144792929291725,-0.045993946492672,0.0412164889276028,0.0833475664258003,-0.0482460409402847,0.0384777560830116,0.0250067282468081,0.0438759475946426,0.0804690346121788,0.109395980834961,0.145079001784325,0.177962198853493,0.218224167823792,0.127412468194962,0.30477539999999997,0.34333369999999996,0.2554052,0.31001999999999996,0.34869410000000001,0.41279640000000001,0.4345096,0.42578689999999997,0.37748349999999997,,
Haiti,HTI,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3873907327652,,-1.42518937587738,,-1.45503640174866,,-1.7139093875885,-1.73716354370117,-1.72932910919189,-1.66308867931366,-1.41297435760498,-1.34994995594025,-1.285773396492,-1.33430373668671,-1.38317584991455,-1.418013215065,-1.33210027217865,-1.30056750774384,-1.18032288551331,-1.1951984167099,-1.2069141999999999,-1.2058005000000001,-1.1714715,-1.1812777999999999,-1.2111769999999999,-1.392161,-1.5628925,-1.6415298999999999,-1.6033955,,
Hungary,HUN,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.910500645637512,,0.813627004623413,,0.832505941390991,,0.868621826171875,0.805350184440613,0.846134841442108,0.838809192180634,0.976617097854614,0.941449284553528,0.913386523723602,0.771155953407288,0.77266937494278,0.756602585315704,0.611102879047394,0.583020031452179,0.509202778339386,0.382024466991425,0.40991259999999996,0.40098819999999996,0.33967819999999999,0.30811089999999997,0.32919199999999998,0.29713990000000001,0.2426218,0.1894005,0.19233639999999999,,
IBRD only,IBD,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
